,image_name,path,label,coor_0,coor_1,coor_2,coor_3,coor_4,coor_5,coor_6,coor_7,coor_8,coor_9,coor_10,coor_11,coor_12,coor_13,coor_14,coor_15
92,00020958_001,images/00020958_001.png,1,0 261 0 345,0 261 173 549,0 266 447 827,0 266 651 1024,174 435 0 345,174 435 173 549,178 444 447 827,178 444 651 1024,348 609 0 345,348 609 173 549,355 621 447 827,355 621 651 1024,522 791 0 345,522 791 173 549,533 807 447 827,533 807 651 1024
93,00010801_000,images/00010801_000.png,1,33 330 101 429,33 330 305 633,17 333 497 765,17 333 701 969,231 528 101 429,231 528 305 633,228 544 497 765,228 544 701 969,429 726 101 429,429 726 305 633,439 755 497 765,439 755 701 969,627 933 101 429,627 933 305 633,649 975 497 765,649 975 701 969
94,00015136_000,images/00015136_000.png,1,0 338 65 333,0 338 269 537,13 346 483 749,13 346 687 953,225 563 65 333,225 563 269 537,235 567 483 749,235 567 687 953,451 788 65 333,451 788 269 537,457 789 483 749,457 789 687 953,676 1024 65 333,676 1024 269 537,678 1021 483 749,678 1021 687 953
95,00005094_016,images/00005094_016.png,1,5 275 29 381,5 275 233 585,21 275 471 761,21 275 675 965,185 455 29 381,185 455 233 585,190 445 471 761,190 445 675 965,365 635 29 381,365 635 233 585,360 614 471 761,360 614 675 965,545 823 29 381,545 823 233 585,529 791 471 761,529 791 675 965
96,00016620_002,images/00016620_002.png,1,0 299 153 475,0 299 357 679,0 310 539 801,0 310 743 1005,200 499 153 475,200 499 357 679,207 516 539 801,207 516 743 1005,399 698 153 475,399 698 357 679,413 723 539 801,413 723 743 1005,599 907 153 475,599 907 357 679,620 939 539 801,620 939 743 1005
97,00003436_001,images/00003436_001.png,1,71 341 139 433,71 341 343 637,79 342 523 755,79 342 727 959,251 521 139 433,251 521 343 637,254 517 523 755,254 517 727 959,431 701 139 433,431 701 343 637,429 692 523 755,429 692 727 959,611 889 139 433,611 889 343 637,604 875 523 755,604 875 727 959
98,00006631_003,images/00006631_003.png,1,25 232 71 403,25 232 275 607,45 299 467 787,45 299 671 991,163 369 71 403,163 369 275 607,214 469 467 787,214 469 671 991,300 507 71 403,300 507 275 607,384 638 467 787,384 638 671 991,438 651 71 403,438 651 275 607,553 815 467 787,553 815 671 991
99,00018610_005,images/00018610_005.png,1,19 290 11 379,19 290 215 583,9 280 469 823,9 280 673 1024,200 471 11 379,200 471 215 583,190 461 469 823,190 461 673 1024,381 652 11 379,381 652 215 583,371 642 469 823,371 642 673 1024,562 841 11 379,562 841 215 583,552 831 469 823,552 831 673 1024
100,00017530_001,images/00017530_001.png,1,0 265 0 371,0 265 199 575,0 312 453 791,0 312 657 995,177 442 0 371,177 442 199 575,208 520 453 791,208 520 657 995,353 618 0 371,353 618 199 575,416 728 453 791,416 728 657 995,530 803 0 371,530 803 199 575,624 945 453 791,624 945 657 995
101,00006925_004,images/00006925_004.png,1,0 245 0 393,0 245 189 597,0 268 479 849,0 268 683 1024,163 408 0 393,163 408 189 597,178 446 479 849,178 446 683 1024,326 571 0 393,326 571 189 597,357 624 479 849,357 624 683 1024,489 741 0 393,489 741 189 597,535 811 479 849,535 811 683 1024
102,00001164_000,images/00001164_000.png,1,5 341 0 309,5 341 113 513,19 351 409 785,19 351 613 989,229 565 0 309,229 565 113 513,240 572 409 785,240 572 613 989,453 790 0 309,453 790 113 513,461 793 409 785,461 793 613 989,678 1024 0 309,678 1024 113 513,682 1024 409 785,682 1024 613 989
103,00004889_000,images/00004889_000.png,1,51 367 99 413,51 367 303 617,51 372 495 839,51 372 699 1024,262 578 99 413,262 578 303 617,265 586 495 839,265 586 699 1024,473 789 99 413,473 789 303 617,479 800 495 839,479 800 699 1024,683 1009 99 413,683 1009 303 617,693 1024 495 839,693 1024 699 1024
104,00014356_005,images/00014356_005.png,1,59 373 0 369,59 373 165 573,81 392 459 751,81 392 663 955,268 583 0 369,268 583 165 573,288 600 459 751,288 600 663 955,478 792 0 369,478 792 165 573,496 807 459 751,496 807 663 955,687 1011 0 369,687 1011 165 573,703 1024 459 751,703 1024 663 955
105,00025611_000,images/00025611_000.png,1,31 284 0 329,31 284 183 533,23 282 411 771,23 282 615 975,200 452 0 329,200 452 183 533,196 455 411 771,196 455 615 975,368 621 0 329,368 621 183 533,369 628 411 771,369 628 615 975,537 797 0 329,537 797 183 533,542 809 411 771,542 809 615 975
106,00014438_003,images/00014438_003.png,1,77 317 11 305,77 317 215 509,71 330 409 809,71 330 613 1013,237 477 11 305,237 477 215 509,243 502 409 809,243 502 613 1013,397 638 11 305,397 638 215 509,416 675 409 809,416 675 613 1013,557 805 11 305,557 805 215 509,588 855 409 809,588 855 613 1013
107,00029015_001,images/00029015_001.png,1,31 240 47 307,31 240 251 511,19 276 425 811,19 276 629 1015,170 379 47 307,170 379 251 511,191 448 425 811,191 448 629 1015,309 518 47 307,309 518 251 511,362 620 425 811,362 620 629 1015,448 663 47 307,448 663 251 511,534 799 425 811,534 799 629 1015
108,00029015_000,images/00029015_000.png,1,35 361 11 351,35 361 215 555,7 343 437 795,7 343 641 999,253 579 11 351,253 579 215 555,231 566 437 795,231 566 641 999,470 797 11 351,470 797 215 555,454 790 437 795,454 790 641 999,688 1024 11 351,688 1024 215 555,678 1024 437 795,678 1024 641 999
109,00025467_000,images/00025467_000.png,1,113 341 33 283,113 341 237 487,89 328 423 677,89 328 627 881,265 493 33 283,265 493 237 487,248 487 423 677,248 487 627 881,417 644 33 283,417 644 237 487,408 646 423 677,408 646 627 881,568 803 33 283,568 803 237 487,567 813 423 677,567 813 627 881
110,00028611_013,images/00028611_013.png,1,0 223 0 301,0 223 177 505,0 239 441 739,0 239 645 943,148 371 0 301,148 371 177 505,160 399 441 739,160 399 645 943,297 520 0 301,297 520 177 505,319 558 441 739,319 558 645 943,446 675 0 301,446 675 177 505,478 725 441 739,478 725 645 943
111,00008259_002,images/00008259_002.png,1,45 302 19 335,45 302 223 539,49 253 463 685,49 253 667 889,216 473 19 335,216 473 223 539,185 389 463 685,185 389 667 889,387 644 19 335,387 644 223 539,321 525 463 685,321 525 667 889,558 823 19 335,558 823 223 539,457 667 463 685,457 667 667 889
112,00010980_002,images/00010980_002.png,1,3 306 0 347,3 306 171 551,23 300 449 789,23 300 653 993,205 508 0 347,205 508 171 551,208 485 449 789,208 485 653 993,407 710 0 347,407 710 171 551,393 670 449 789,393 670 653 993,609 921 0 347,609 921 171 551,577 863 449 789,577 863 653 993
113,00004519_006,images/00004519_006.png,1,0 290 73 445,0 290 277 649,0 338 547 871,0 338 751 1024,193 483 73 445,193 483 277 649,225 563 547 871,225 563 751 1024,387 677 73 445,387 677 277 649,451 788 547 871,451 788 751 1024,580 879 73 445,580 879 277 649,676 1024 547 871,676 1024 751 1024
114,00017863_001,images/00017863_001.png,1,0 281 7 297,0 281 211 501,0 264 373 667,0 264 577 871,187 468 7 297,187 468 211 501,176 439 373 667,176 439 577 871,374 655 7 297,374 655 211 501,352 615 373 667,352 615 577 871,562 851 7 297,562 851 211 501,527 799 373 667,527 799 577 871
115,00016821_006,images/00016821_006.png,1,5 268 63 373,5 268 267 577,0 272 453 813,0 272 657 1017,181 444 63 373,181 444 267 577,182 454 453 813,182 454 657 1017,356 619 63 373,356 619 267 577,363 635 453 813,363 635 657 1017,532 803 63 373,532 803 267 577,544 825 453 813,544 825 657 1017
116,00011144_013,images/00011144_013.png,1,5 315 21 347,5 315 225 551,0 231 433 699,0 231 637 903,211 521 21 347,211 521 225 551,154 384 433 699,154 384 637 903,418 727 21 347,418 727 225 551,308 538 433 699,308 538 637 903,624 943 21 347,624 943 225 551,461 699 433 699,461 699 637 903
117,00007718_001,images/00007718_001.png,1,95 331 0 385,95 331 171 589,89 335 497 922,89 335 701 1024,252 488 0 385,252 488 171 589,253 498 497 922,253 498 701 1024,409 645 0 385,409 645 171 589,416 662 497 922,416 662 701 1024,566 809 0 385,566 809 171 589,580 833 497 922,580 833 701 1024
118,00000766_000,images/00000766_000.png,1,21 291 11 359,21 291 215 563,25 340 449 815,25 340 653 1019,201 471 11 359,201 471 215 563,235 550 449 815,235 550 653 1019,381 651 11 359,381 651 215 563,445 760 449 815,445 760 653 1019,561 839 11 359,561 839 215 563,655 979 449 815,655 979 653 1019
119,00021518_000,images/00021518_000.png,1,31 359 0 357,31 359 167 561,47 369 457 799,47 369 661 1003,249 577 0 357,249 577 167 561,262 584 457 799,262 584 661 1003,468 796 0 357,468 796 167 561,477 799 457 799,477 799 661 1003,686 1024 0 357,686 1024 167 561,692 1024 457 799,692 1024 661 1003
120,00003285_002,images/00003285_002.png,1,17 282 65 365,17 282 269 569,13 276 455 751,13 276 659 955,193 458 65 365,193 458 269 569,189 452 455 751,189 452 659 955,370 635 65 365,370 635 269 569,364 627 455 751,364 627 659 955,546 819 65 365,546 819 269 569,540 811 455 751,540 811 659 955
121,00009120_001,images/00009120_001.png,1,1 297 93 347,1 297 297 551,0 295 425 721,0 295 629 925,198 494 93 347,198 494 297 551,197 492 425 721,197 492 629 925,395 691 93 347,395 691 297 551,394 689 425 721,394 689 629 925,592 897 93 347,592 897 297 551,591 895 425 721,591 895 629 925
122,00004959_002,images/00004959_002.png,1,127 367 73 361,127 367 277 565,111 374 451 829,111 374 655 1024,287 526 73 361,287 526 277 565,287 550 451 829,287 550 655 1024,446 686 73 361,446 686 277 565,462 725 451 829,462 725 655 1024,606 853 73 361,606 853 277 565,638 909 451 829,638 909 655 1024
123,00002431_000,images/00002431_000.png,1,23 280 0 335,23 280 153 539,17 276 419 779,17 276 623 983,194 451 0 335,194 451 153 539,189 448 419 779,189 448 623 983,365 622 0 335,365 622 153 539,362 621 419 779,362 621 623 983,536 801 0 335,536 801 153 539,534 801 419 779,534 801 623 983
124,00018326_000,images/00018326_000.png,1,0 264 61 355,0 264 265 559,0 277 437 751,0 277 641 955,176 441 61 355,176 441 265 559,185 461 437 751,185 461 641 955,352 617 61 355,352 617 265 559,369 646 437 751,369 646 641 955,529 801 61 355,529 801 265 559,554 839 437 751,554 839 641 955
125,00001974_012,images/00001974_012.png,1,29 255 79 351,29 255 283 555,1 194 447 695,1 194 651 899,180 406 79 351,180 406 283 555,129 322 447 695,129 322 651 899,331 557 79 351,331 557 283 555,258 451 447 695,258 451 651 899,482 715 79 351,482 715 283 555,386 585 447 695,386 585 651 899
126,00017651_009,images/00017651_009.png,1,45 327 25 425,45 327 229 629,29 298 523 885,29 298 727 1024,233 516 25 425,233 516 229 629,208 477 523 885,208 477 727 1024,422 704 25 425,422 704 229 629,387 656 523 885,387 656 727 1024,610 901 25 425,610 901 229 629,566 843 523 885,566 843 727 1024
127,00006699_000,images/00006699_000.png,1,77 334 15 357,77 334 219 561,55 367 455 775,55 367 659 979,248 505 15 357,248 505 219 561,263 574 455 775,263 574 659 979,419 676 15 357,419 676 219 561,470 782 455 775,470 782 659 979,590 855 15 357,590 855 219 561,678 999 455 775,678 999 659 979
128,00009624_003,images/00009624_003.png,1,137 423 57 319,137 423 261 523,149 438 427 733,149 438 631 937,328 614 57 319,328 614 261 523,341 630 427 733,341 630 631 937,519 805 57 319,519 805 261 523,534 823 427 733,534 823 631 937,710 1005 57 319,710 1005 261 523,727 1024 427 733,727 1024 631 937
129,00001286_003,images/00001286_003.png,1,0 191 179 417,0 191 383 621,0 289 495 807,0 289 699 1011,127 318 179 417,127 318 383 621,192 481 495 807,192 481 699 1011,255 446 179 417,255 446 383 621,385 674 495 807,385 674 699 1011,382 579 179 417,382 579 383 621,578 875 495 807,578 875 699 1011
130,00026993_000,images/00026993_000.png,1,0 269 65 347,0 269 269 551,0 265 439 787,0 265 643 991,179 448 65 347,179 448 269 551,177 442 439 787,177 442 643 991,359 628 65 347,359 628 269 551,353 618 439 787,353 618 643 991,538 815 65 347,538 815 269 551,530 803 439 787,530 803 643 991
131,00003393_015,images/00003393_015.png,1,43 345 0 395,43 345 147 599,33 352 471 873,33 352 675 1024,245 547 0 395,245 547 147 599,246 565 471 873,246 565 675 1024,446 748 0 395,446 748 147 599,459 778 471 873,459 778 675 1024,648 959 0 395,648 959 147 599,672 1001 471 873,672 1001 675 1024
132,00027097_001,images/00027097_001.png,1,57 268 131 407,57 268 335 611,75 180 539 625,75 180 743 829,197 408 131 407,197 408 335 611,145 250 539 625,145 250 743 829,338 548 131 407,338 548 335 611,215 320 539 625,215 320 743 829,478 695 131 407,478 695 335 611,285 393 539 625,285 393 743 829
133,00018224_007,images/00018224_007.png,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
134,00018224_007,images/00018224_007.png,1,53 326 9 383,53 326 213 587,57 336 467 831,57 336 671 1024,235 508 9 383,235 508 213 587,243 522 467 831,243 522 671 1024,417 691 9 383,417 691 213 587,429 708 467 831,429 708 671 1024,599 881 9 383,599 881 213 587,615 903 467 831,615 903 671 1024
135,00003599_004,images/00003599_004.png,1,59 345 0 355,59 345 191 559,53 345 445 823,53 345 649 1024,250 535 0 355,250 535 191 559,248 540 445 823,248 540 649 1024,440 726 0 355,440 726 191 559,443 735 445 823,443 735 649 1024,631 925 0 355,631 925 191 559,638 939 445 823,638 939 649 1024
136,00017527_000,images/00017527_000.png,1,0 115 145 383,0 115 349 587,0 296 457 789,0 296 661 993,77 192 145 383,77 192 349 587,197 493 457 789,197 493 661 993,154 269 145 383,154 269 349 587,395 691 457 789,395 691 661 993,230 349 145 383,230 349 349 587,592 897 457 789,592 897 661 993
137,00017549_001,images/00017549_001.png,1,21 352 0 351,21 352 183 555,0 318 449 775,0 318 653 979,242 573 0 351,242 573 183 555,212 531 449 775,212 531 653 979,462 793 0 351,462 793 183 555,425 743 449 775,425 743 653 979,683 1024 0 351,683 1024 183 555,637 965 449 775,637 965 653 979
138,00010725_006,images/00010725_006.png,1,25 277 59 349,25 277 263 553,0 310 471 751,0 310 675 955,193 445 59 349,193 445 263 553,207 516 471 751,207 516 675 955,361 613 59 349,361 613 263 553,413 723 471 751,413 723 675 955,529 789 59 349,529 789 263 553,620 939 471 751,620 939 675 955
139,00015173_012,images/00015173_012.png,1,13 347 0 365,13 347 201 569,29 357 477 859,29 357 681 1024,235 569 0 365,235 569 201 569,248 576 477 859,248 576 681 1024,458 791 0 365,458 791 201 569,467 795 477 859,467 795 681 1024,680 1024 0 365,680 1024 201 569,686 1024 477 859,686 1024 681 1024
140,00007808_001,images/00007808_001.png,1,0 316 31 381,0 316 235 585,0 328 497 847,0 328 701 1024,211 527 31 381,211 527 235 585,219 547 497 847,219 547 701 1024,422 738 31 381,422 738 235 585,438 766 497 847,438 766 701 1024,633 959 31 381,633 959 235 585,657 995 497 847,657 995 701 1024
141,00019610_002,images/00019610_002.png,1,3 233 81 429,3 233 285 633,0 287 501 843,0 287 705 1024,156 386 81 429,156 386 285 633,192 479 501 843,192 479 705 1024,309 539 81 429,309 539 285 633,383 671 501 843,383 671 705 1024,462 699 81 429,462 699 285 633,575 871 501 843,575 871 705 1024
142,00014052_000,images/00014052_000.png,1,61 379 0 361,61 379 191 565,67 383 451 843,67 383 655 1024,273 591 0 361,273 591 191 565,278 593 451 843,278 593 655 1024,485 803 0 361,485 803 191 565,488 804 451 843,488 804 655 1024,697 1024 0 361,697 1024 191 565,699 1024 451 843,699 1024 655 1024
143,00010872_005,images/00010872_005.png,1,111 402 63 411,111 402 267 615,111 412 483 773,111 412 687 977,305 596 63 411,305 596 267 615,312 613 483 773,312 613 687 977,499 790 63 411,499 790 267 615,513 814 483 773,513 814 687 977,693 993 63 411,693 993 267 615,714 1024 483 773,714 1024 687 977
144,00005935_001,images/00005935_001.png,1,13 255 65 367,13 255 269 571,39 288 459 725,39 288 663 929,174 416 65 367,174 416 269 571,205 455 459 725,205 455 663 929,335 577 65 367,335 577 269 571,372 621 459 725,372 621 663 929,496 745 65 367,496 745 269 571,538 795 459 725,538 795 663 929
145,00000695_000,images/00000695_000.png,1,53 316 83 403,53 316 287 607,41 332 483 815,41 332 687 1019,229 492 83 403,229 492 287 607,235 526 483 815,235 526 687 1019,404 667 83 403,404 667 287 607,429 720 483 815,429 720 687 1019,580 851 83 403,580 851 287 607,623 923 483 815,623 923 687 1019
146,00015814_010,images/00015814_010.png,1,55 314 0 289,55 314 203 493,59 292 405 653,59 292 609 857,228 487 0 289,228 487 203 493,214 447 405 653,214 447 609 857,401 660 0 289,401 660 203 493,370 603 405 653,370 603 609 857,574 841 0 289,574 841 203 493,525 765 405 653,525 765 609 857
147,00008131_003,images/00008131_003.png,1,9 280 23 341,9 280 227 545,3 272 415 711,3 272 619 915,190 461 23 341,190 461 227 545,183 452 415 711,183 452 619 915,371 642 23 341,371 642 227 545,362 631 415 711,362 631 619 915,552 831 23 341,552 831 227 545,542 819 415 711,542 819 619 915
148,00005721_000,images/00005721_000.png,1,21 286 0 315,21 286 159 519,41 298 439 773,41 298 643 977,197 462 0 315,197 462 159 519,213 470 439 773,213 470 643 977,374 639 0 315,374 639 159 519,384 642 439 773,384 642 643 977,550 823 0 315,550 823 159 519,556 821 439 773,556 821 643 977
149,00021708_002,images/00021708_002.png,1,0 338 0 349,0 338 187 553,0 338 439 791,0 338 643 995,225 563 0 349,225 563 187 553,225 563 439 791,225 563 643 995,451 788 0 349,451 788 187 553,451 788 439 791,451 788 643 995,676 1024 0 349,676 1024 187 553,676 1024 439 791,676 1024 643 995
150,00011178_019,images/00011178_019.png,1,51 331 37 341,51 331 241 545,0 313 461 811,0 313 665 1015,238 517 37 341,238 517 241 545,209 522 461 811,209 522 665 1015,424 704 37 341,424 704 241 545,418 731 461 811,418 731 665 1015,611 899 37 341,611 899 241 545,626 949 461 811,626 949 665 1015
151,00009180_000,images/00009180_000.png,1,47 302 45 401,47 302 249 605,91 333 533 821,91 333 737 1024,217 472 45 401,217 472 249 605,252 495 533 821,252 495 737 1024,387 641 45 401,387 641 249 605,414 656 533 821,414 656 737 1024,557 819 45 401,557 819 249 605,575 825 533 821,575 825 737 1024
152,00019176_063,images/00019176_063.png,1,55 346 21 359,55 346 225 563,55 343 445 751,55 343 649 955,249 540 21 359,249 540 225 563,247 536 445 751,247 536 649 955,443 734 21 359,443 734 225 563,440 728 445 751,440 728 649 955,637 937 21 359,637 937 225 563,632 929 445 751,632 929 649 955
153,00020703_033,images/00020703_033.png,1,9 270 0 373,9 270 185 577,27 289 451 789,27 289 655 993,183 444 0 373,183 444 185 577,202 464 451 789,202 464 655 993,357 617 0 373,357 617 185 577,376 638 451 789,376 638 655 993,530 799 0 373,530 799 185 577,551 821 451 789,551 821 655 993
154,00022326_000,images/00022326_000.png,1,89 364 9 287,89 364 213 491,69 360 443 785,69 360 647 989,272 548 9 287,272 548 213 491,263 554 443 785,263 554 647 989,456 731 9 287,456 731 213 491,457 748 443 785,457 748 647 989,639 923 9 287,639 923 213 491,651 951 443 785,651 951 647 989
155,00014028_001,images/00014028_001.png,1,17 344 15 359,17 344 219 563,11 305 475 779,11 305 679 983,235 561 15 359,235 561 219 563,207 502 475 779,207 502 679 983,453 779 15 359,453 779 219 563,403 698 475 779,403 698 679 983,670 1007 15 359,670 1007 219 563,600 903 475 779,600 903 679 983
